"wave"	"priority_score"	"subject_bucket"	"course_id"	"course_name"	"course_session_id"	"session_order"	"session_title"	"pdf_count"	"sample_pdf"	"current_question_count"	"target_total_questions"	"target_mcq"	"target_short_answer"	"target_long_answer"	"target_fill_in_blank"	"image_required"	"target_questions_with_images"	"image_root_path"	"chapter_json_output"	"qa_status"	"publish_status"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2056"	"9"	"Chapter 9: Matrices"	"1"	"chapter-9-matrices.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2056.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2057"	"10"	"Chapter 10: Arithmetic Progression"	"1"	"chapter-10-arithmetic-progression.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2057.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2058"	"11"	"Chapter 11: Geometric Progression"	"1"	"chapter-11-geometric-progression.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2058.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2059"	"12"	"Chapter 12: Reflection (Coordinate Geometry)"	"1"	"chapter-12-reflection-coordinate-geometry.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"YES"	"11"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2059.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2060"	"13"	"Chapter 13: Section and Mid-Point Formula"	"1"	"chapter-13-section-and-mid-point-formula.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2060.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2061"	"14"	"Chapter 14: Equation of a Line"	"1"	"chapter-14-equation-of-a-line.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2061.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2062"	"15"	"Chapter 15: Similarity (With Applications to Maps and Models)"	"1"	"chapter-15-similarity-with-applications-to-maps-and-models.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2062.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2063"	"16"	"Chapter 16: Loci (Locus and Its Constructions)"	"1"	"chapter-16-loci-locus-and-its-constructions.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"YES"	"11"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2063.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2064"	"17"	"Chapter 17: Circles"	"1"	"chapter-17-circles.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"YES"	"11"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2064.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2065"	"18"	"Chapter 18: Tangents and Intersecting Chords"	"1"	"chapter-18-tangents-and-intersecting-chords.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2065.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2066"	"19"	"Chapter 19: Constructions (Circles)"	"1"	"chapter-19-constructions-circles.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"YES"	"11"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2066.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2067"	"20"	"Chapter 20: Cylinder, Cone and Sphere (Surface Area and Volume)"	"1"	"chapter-20-cylinder-cone-and-sphere-surface-area-and-volume.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"YES"	"11"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2067.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2068"	"21"	"Chapter 21: Trigonometrical Identities"	"1"	"chapter-21-trigonometrical-identities.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2068.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2069"	"22"	"Chapter 22: Heights and Distances"	"1"	"chapter-22-heights-and-distances.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2069.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2070"	"23"	"Chapter 23: Graphical Representation (Histograms, Frequency Polygon and Ogives)"	"1"	"chapter-23-graphical-representation.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"YES"	"11"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2070.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2071"	"24"	"Chapter 24: Measures of Central Tendency (Mean, Median, Quartiles and Mode)"	"1"	"chapter-24-measures-of-central-tendency.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2071.json"	"PENDING"	"PENDING"
"WAVE_M1"	"101"	"MATH"	"154"	"Concise Math Grade 10 - Exam Prep (ICSE)"	"2072"	"25"	"Chapter 25: Probability"	"1"	"chapter-25-probability.pdf"	"0"	"45"	"20"	"12"	"8"	"5"	"OPTIONAL"	"4"	"/opt/robodynamics/session_materials/154/images"	"/opt/robodynamics/session_materials/154/qbank/chapter_2072.json"	"PENDING"	"PENDING"
